Product Name,Category,Type,Description,Condition,Place Name,Region,Geo Position,ICBM,Post ID,Posted Date,Label,ID,Actual Class,
House of cerwin,Electronics,NonTV,"Big sale. Also repair. Been around few yrs. Everyone knows me. I'm registered sex. Offender. Basement is like a fleamarket. Don't mind my fat ugly wife. I harrasse buyers. Alls fair in my world. Rico Suave the man. If I can't stick it to you who can. Come see Suave.
Attached. Just car load of WHITE VAN speakers. My specialty.
another Rico ""stick it to you"". Woodchuck product. Dewannia lynn please buy. Broke, xmas coming. Pulling what little bit of greasy hair out. Need money. Someone please buy. Desperate",Not specified,Indianapolis,US-IN,39.678900;-86.130200,"39.678900, -86.130200",7679984796,2023-10-23T17:16:48-0400,Craigslist,273,0,
RICOH GR IIIx Compact Camera - Black - Mint Condition,Electronics,NonTV,"No scratches, no dents


Comes with box, documents, battery and charger


Shutter speed is quite low ad well:

3306",like new,Indianapolis,US-IN,39.792000;-86.133000,"39.792000, -86.133000",7690043584,2023-11-21T14:38:04-0500,Craigslist,274,0,
APPLE STUDIO DISPLAY 27’’,Electronics,NonTV,Excellent working condition comes with all other necessary accessories clean with no dent no damages,like new,Indianapolis,US-IN,39.792000;-86.133000,"39.792000, -86.133000",7690037607,2023-11-21T14:24:25-0500,Craigslist,275,0,
Garmin Mini 2 dash cam,Electronics,NonTV,"Garmin mini 2 dash cam
Like new in box
Only used for a week

$75",like new,Indianapolis,US-IN,39.960223;-86.115818,"39.960223, -86.115818",7690052784,2023-11-21T15:00:07-0500,Craigslist,276,0,
LimeSDR Mini 2.0 software-defined radio,Electronics,NonTV,"Ahoy,
I'm selling a LimeSDR Mini 2.0 software-defined radio, in its assembled case and with a couple small antennas (which are typically sold separately). This is a great option for folks interested in software-defined radio such as amateur radio enthusiasts who are looking to go a step up from an RTL-SDR. A LimeSDR Mini 2.0 is much more powerful, supporting a broader spectrum and greater bandwidth.
I never got very much use out of it to be honest, so I'm looking to sell it to someone who can better appreciate its capabilities. It is capable of the many things that software-defined radios are able to do when paired with the correct software.",excellent,Indianapolis,US-IN,39.798922;-86.157306,"39.798922, -86.157306",7689949532,2023-11-21T11:12:04-0500,Craigslist,277,0,
Klipsch Speakers (4) Total,Electronics,NonTV,"Klipsch Speakers (4) Total. Great condition, Interior wall mount. Brackets included. $120.00

Text Works Best.
For Email please add Phone number in subject header.

Thanks in advance.",excellent,Indianapolis,US-IN,39.784373;-86.131439,"39.784373, -86.131439",7689798530,2023-11-20T19:44:03-0500,Craigslist,278,1,
Netgear AC1750 Dual Band WiFi Mesh Extender,Electronics,NonTV,"NETGEAR AC 1750 Dual Band Extender like new.

Call 3 One 7 Five Zero 6 Six Zero 6 Zero. If interested you need to call and leave a message and your number and I will call you back. I do not answer to text message or e-mail. If you see this add, it is still for sale.

LOCAL PICK UP ONLY.

(Emails and text messages asking if I still have it will be ignored)",like new,Greenwood,US-IN,39.622400;-86.149000,"39.622400, -86.149000",7689791335,2023-11-20T19:16:45-0500,Craigslist,279,0,
Lineman's Handset,Electronics,NonTV,Lineman's handset,Not specified,Carmel,US-IN,39.974400;-86.082900,"39.974400, -86.082900",7681660145,2023-10-28T13:04:06-0400,Craigslist,280,0,
metal detector,Electronics,NonTV,"Discriminating metal detector. Headphones included.
https://onemetaldetector.com/product/american-hawks-navigator-treasure-hunting-metal-detector/",excellent,Seymour,US-IN,38.951200;-85.901900,"38.951200, -85.901900",7689618579,2023-11-20T12:06:42-0500,Craigslist,281,0,
Brownie Movie Projector - OBO,Electronics,NonTV,"Brownie Movie Projector
Cicra 1960
8 mm
Eastmam Kodak Company
Used, This was my dads who purchased new in the very early 1960s.

This projector used to work fine, but I have not used it in a while.


THE BELOW WILL BE DELETED AS SPAM:::
DO NOT ASK ""IS THIS AVAILABLE"" OF COURSE IT IS OR I WOULD DELETE THE ADVERTISEMENT
REPLY WITH YOUR NAME AND PHONE NUMBER IN THE RESPONSE. THOSE WITHOUT WILL BE DELETED AS SPAM.
** NO EXCEPTIONS **",Not specified,Greenfield,US-IN,39.790200;-85.814100,"39.790200, -85.814100",7680265099,2023-10-24T13:58:33-0400,Craigslist,282,0,
"Sony Xplod 12"" Subwoofer's",Electronics,NonTV,"2 Sony Xplod 12"" Subwoofer's.
Both are mounted in a sealed enclosure. The 12"" Subwoofer's are used and enclosure does have carpet.
Message me anytime thru the day 7six53zero94fivefive9
Will consider trade...",good,Connersville,US-IN,39.643500;-85.146400,"39.643500, -85.146400",7680302009,2023-10-24T15:16:54-0400,Craigslist,283,0,
Apple Airpod maxes- Space grey,Electronics,NonTV,"Introducing the Apple AirPods Max Wireless Over-Ear Headset in stunning Silver. Immerse yourself in high-quality audio with their Noise Cancellation feature, perfect for uninterrupted listening. These headphones are equipped with Bluetooth and Lightning connectivity for efficient wireless use.


The ear-cup style and built-in microphone make these headphones suitable for taking calls and controlling volume with ease. Their sleek and foldable design adds to their portability, making them ideal for daily use. Get ready to experience high-quality sound and comfort with the Apple AirPods Max.",good,Indianapolis,US-IN,39.855200;-86.020000,"39.855200, -86.020000",7689362485,2023-11-19T15:01:03-0500,Craigslist,284,0,
HOME Theater Complete,Electronics,NonTV,"Five point one Home Theater System
5 Speakers
2 Paradigm Floor Speakers
1 set Paradigm Center Speaker
1 Paradigm Subwoofer
Pair Paradigm Surround Rear Channel Speakers
1 DENON Amplifier
Sony Blue Ray Player High Fidelity
Sony monitor (has yellow screen)

All HIGHFI CABLES Included
UNIT included (costs $1000 new)
We need the space- SOLD TOGETHER
ONLY
Serious Inquiries ONLY- If you see this post ITEM WILL still be available. DO not ask if available... serious inquiries. WEST CARMEL Pick up. Cash only.",excellent,Westfield,US-IN,40.048900;-86.149900,"40.048900, -86.149900",7685210438,2023-11-07T16:46:46-0500,Craigslist,285,1,
"Rare soundcraftsman eq,preamp",Electronics,NonTV,"Rare soundcraftsman eq,preamp model pe2217. Like new. This 10band per side which is also preamp. Excellent condition.",Not specified,Greenfield,US-IN,39.790200;-85.814100,"39.790200, -85.814100",7679177702,2023-10-21T11:09:23-0400,Craigslist,286,0,
5 Florence Lights,Electronics,NonTV,"5 Florence lights. Metal frames are 4x2, 4 tubes each with light shields and bulbs included. If you want to light up your garage or work shop these will do it. If interested call Gary at 317
3twotwo3838.",good,Greenfield,US-IN,39.819486;-85.871481,"39.819486, -85.871481",7689339388,2023-11-19T13:53:11-0500,Craigslist,287,0,
Cell Phone 112,Electronics,NonTV,cell phone 112 73,new,Zionsville,US-IN,39.956100;-86.276700,"39.956100, -86.276700",7689304136,2023-11-19T12:13:29-0500,Craigslist,288,0,
"BOATS, SEMIS, DUMP TRUCKS & CAR AUDIO MOBILE INSTALLATION",Electronics,NonTV,"To all our Loyal Customers, as you know the owners of the Flea Market has decided to shut down the Flea Market side. I am now doing mobile installs on Semi, Boats, Can-Am, Ryker, Harleys, LED lights, Radio, Amps, Subs, whatever you got. If you still need installation done or troubleshooting you can still contact Charles. Due to Covid-19 I offer no contact installation, I come to you depending on where you live and you can pay with a Credit Card Prior to installation. Thank you for your trust in me. This is my 35th year as a Master Car Audio Installer.

I Still have the Best Installation Prices in town. Also there is no Shop that will come to you. I will match anyone installation price within reason. I still offer Lifetime warranty on all installation as long as you own your car.

I install all Car Audio, regardless if you purchased elsewhere. Call for best installation price. I will beat anyone's installation quote. Customer Satisfaction is My # 1 goal. When something goes wrong we are always there. MECP Certification. Please Call or Text show contact info . We can't responsd to emails.",new,Indianapolis,US-IN,39.788600;-85.977900,"39.788600, -85.977900",7689246619,2023-11-19T08:51:20-0500,Craigslist,289,0,
VINTAGE 1938 SPENCER MICROSCOPE,Electronics,NonTV,VINTAGE 1938 SPENCER MICROSCOPE S/N 153554 - BUFFALO USA - NICE CLEAN WORKING CONDITION - VERY HEAVY - HAS BEEN VERY WELL CARED FOR BUT ORIGINAL WOODEN CASE IS QUITE WORN - $100.00 - PLEASE CALL AND LEAVE A MESSAGE OR TEXT show contact info - THANK YOU -,excellent,Indianapolis,US-IN,39.794000;-86.270700,"39.794000, -86.270700",7678912527,2023-10-20T14:53:17-0400,Craigslist,290,0,
"SLINGSHOT, CAN-AM, RYKERS, HARLEY DAVIDSON MOTORCYCLE AUDIO AND LED IN",Electronics,NonTV,"Still the Best Installation Prices in town. I will match anyone installation price within reason. Lifetime warranty on all installation as long as you own your car.

Now doing Motorcycles, Can-Am, Semi, Boats, Party Buses

I install all Car Audio, regardless if you purchased elsewhere. Call for best installation price. I Will beat anyone's installation quote. Customer Satisfaction is my # 1 goal. When something goes wrong I am always there. Over 35 years experience in the Car Audio field. MECP Certification.

Please call or text, we can't reply to emails.
show contact info",new,Indianapolis,US-IN,39.788600;-85.977900,"39.788600, -85.977900",7689246184,2023-11-19T08:49:19-0500,Craigslist,291,0,
CHARLES FROM KIM STEREO NOW DOING MOBILE INSTALLATION,Electronics,NonTV,"Still have the Best Installation Prices in town. I will match anyone installation price within reason. Lifetime warranty on all installation as long as you own your car.

Now doing Motorcycles, Can-Am, Semi, Boats, Party Buses

I install all Car Audio, regardless if you purchased elsewhere. Call for best installation price. I will beat anyone's price Customer Satisfaction is my # 1 goal. Over 35 years experience in the Car Audio field. MECP Certification.

Please call
show contact info",new,Indianapolis,US-IN,39.788600;-85.977900,"39.788600, -85.977900",7689246075,2023-11-19T08:48:41-0500,Craigslist,292,0,
MOBILE CAR & MOTORCYCLE INSTALLATION,Electronics,NonTV,"Hello everyone this is Charles from Kim's Stereo Liberty Bell Flea Market. I'm still doing Car Audio Installs, never stopped. If you need anything Installed or having issues with your current setup give me a call. I am now doing Motorcycles, Trikes, Slingshots, etc.... I still have the best installation prices in town. Don't let these other shops overcharge you outrages prices. They are no different than we are.

Please call or Text
show contact info",new,Indianapolis,US-IN,39.788600;-85.977900,"39.788600, -85.977900",7689247270,2023-11-19T08:54:40-0500,Craigslist,293,0,
PARTY BUS CAR AUDIO INSTALLATION,Electronics,NonTV,"Hello evervyone this is Charles from Kim's Stereo from Liberty Bell Flea Market. I am still doing Car Audio Installation.

PLEASE CALL OR TEXT FOR PRICING
show contact info",new,Indianapolis,US-IN,39.788600;-85.977900,"39.788600, -85.977900",7689246424,2023-11-19T08:50:28-0500,Craigslist,294,0,
SOUNDMASTER CAR AUDIO,Electronics,NonTV,"Hello everyone this is Charles from Kim's Stereo Liberty Bell Flea Market. I'm still doing Car Audio Installs, never stopped. If you need anything Installed or having issues with your current setup give me a call. I am now doing Motorcycles. I still have the best installation prices in town. Don't let these other shops overcharge you outrages prices. They are no different than we are.

Please call or Text
show contact info",new,Indianapolis,US-IN,39.788600;-85.977900,"39.788600, -85.977900",7689245952,2023-11-19T08:48:06-0500,Craigslist,295,0,
NEW iPad 9th Gen A2602 MK2K3LL/A,Electronics,NonTV,"---=== Brand NEW ===---
Apple iPad 9th Generation (2021)
10.2-inch, Wi-Fi, 64GB, Space Gray",new,Zionsville,US-IN,39.950779;-86.340952,"39.950779, -86.340952",7689189957,2023-11-18T22:32:35-0500,Craigslist,296,0,
"NEW Philips Sonicare 4100 Black, White, or Pink Power Toothbrush",Electronics,NonTV,"NEW Philips Sonicare 4100 Black / White / Pink Power Toothbrush
Philips Sonicare ProtectiveClean 4100 Rechargeable Electric Toothbrush - Plaque Control with Pressure Sensor, Up to 2 Weeks Operating Time

Product details
Brand PHILIPS
Age Range (Description) Adult
Special Feature Brushing Timer
Power Source Battery Powered
Item Firmness Description Soft
Color Black, White, or Pink",new,Zionsville,US-IN,39.948542;-86.342411,"39.948542, -86.342411",7689189878,2023-11-18T22:32:08-0500,Craigslist,297,0,
Casio SA-76 44-Key Mini Personal Keyboard,Electronics,NonTV,Like New in open box,like new,Zionsville,US-IN,39.944726;-86.342068,"39.944726, -86.342068",7689189800,2023-11-18T22:31:43-0500,Craigslist,298,0,
HP L1706 Monitor with Stand,Electronics,NonTV,"HP L1706 17"" 1280x1024 LCD Monitor with Stand
used in excellent condition",excellent,Zionsville,US-IN,39.956100;-86.276700,"39.956100, -86.276700",7689188933,2023-11-18T22:26:02-0500,Craigslist,299,0,
Chromecast - Streaming Media Player in 1080p,Electronics,NonTV,"Brand NEW, sealed in the box
Chromecast - Streaming Media Player in 1080p",new,Indianapolis,US-IN,39.935539;-86.324387,"39.935539, -86.324387",7689188597,2023-11-18T22:23:58-0500,Craigslist,300,0,
